Timestamp	Electric	Water	Chilled Water	Gas
2021-01-01 00:00:00	1,275.71	30.00		1,333.06
2021-01-01 01:00:00	1,281.85	35.00		1,428.28
2021-01-01 02:00:00	1,277.75	141.00		1,278.65
2021-01-01 03:00:00	1,271.61	150.00		1,265.05
2021-01-01 04:00:00	1,276.39	24.00		1,333.06
2021-01-01 05:00:00	1,282.53	25.00		1,414.68
2021-01-01 06:00:00	1,306.42	29.00		1,319.46
2021-01-01 07:00:00	1,300.96	179.00		1,333.06
2021-01-01 08:00:00	1,307.10	40.00		1,373.87
2021-01-01 09:00:00	1,300.28	37.00		1,305.86
2021-01-01 10:00:00	1,332.36	36.00		1,373.87
2021-01-01 11:00:00	1,319.39	32.00		1,156.23
2021-01-01 12:00:00	1,315.98	45.00		1,210.64
2021-01-01 13:00:00	1,322.12	47.00		1,251.45
2021-01-01 14:00:00	1,314.61	38.00		1,183.43
2021-01-01 15:00:00	1,324.85	76.00		1,115.42
2021-01-01 16:00:00	1,333.72	34.00		1,251.45
2021-01-01 17:00:00	1,319.39	186.00		1,074.61
2021-01-01 18:00:00	1,319.39	44.00		1,197.04
2021-01-01 19:00:00	1,311.88	42.00		1,224.24
2021-01-01 20:00:00	1,325.53	44.00		1,237.84
2021-01-01 21:00:00	1,303.69	35.00		1,251.45
2021-01-01 22:00:00	1,286.63	40.00		1,278.65
2021-01-01 23:00:00	1,281.85	37.00		1,278.65
2021-01-02 00:00:00	1,286.63	33.00		1,265.05
2021-01-02 01:00:00	1,272.97	45.00		1,278.65
2021-01-02 02:00:00	1,279.12	74.00		1,265.05
2021-01-02 03:00:00	1,272.29	139.00		1,292.25
2021-01-02 04:00:00	1,275.71	41.00		1,373.87
2021-01-02 05:00:00	1,282.53	30.00		1,360.27
2021-01-02 06:00:00	1,303.69	34.00		1,237.84
2021-01-02 07:00:00	1,309.83	38.00		1,251.45
2021-01-02 08:00:00	1,290.04	31.00		1,292.25
2021-01-02 09:00:00	1,296.18	41.00		1,292.25
2021-01-02 10:00:00	1,322.12	33.00		1,305.86
2021-01-02 11:00:00	1,328.26	198.00		1,129.02
2021-01-02 12:00:00	1,318.71	61.00		1,237.84
2021-01-02 13:00:00	1,313.25	44.00		1,210.64
2021-01-02 14:00:00	1,312.56	56.00		1,088.21
2021-01-02 15:00:00	1,315.98	61.00		1,224.24
2021-01-02 16:00:00	1,306.42	50.00		1,129.02
2021-01-02 17:00:00	1,318.71	45.00		1,251.45
2021-01-02 18:00:00	1,307.79	57.00		1,074.61
2021-01-02 19:00:00	1,303.01	67.00		1,183.43
2021-01-02 20:00:00	1,307.10	217.00		1,237.84
2021-01-02 21:00:00	1,308.47	64.00		1,265.05
2021-01-02 22:00:00	1,288.67	41.00		1,251.45
2021-01-02 23:00:00	1,285.94	36.00		1,237.84
2021-01-03 00:00:00	1,283.90	47.00		1,210.64
2021-01-03 01:00:00	1,272.97	34.00		1,251.45
2021-01-03 02:00:00	1,271.61	35.00		1,401.08
2021-01-03 03:00:00	1,270.93	45.00		1,292.25
2021-01-03 04:00:00	1,267.51	34.00		1,237.84
2021-01-03 05:00:00	1,285.94	43.00		1,305.86
2021-01-03 06:00:00	1,305.74	181.00		1,278.65
2021-01-03 07:00:00	1,306.42	33.00		1,278.65
2021-01-03 08:00:00	1,301.64	42.00		1,482.69
2021-01-03 09:00:00	1,305.06	39.00		1,278.65
2021-01-03 10:00:00	1,314.61	34.00		1,278.65
2021-01-03 11:00:00	1,310.52	53.00		1,251.45
2021-01-03 12:00:00	1,301.64	60.00		1,496.29
2021-01-03 13:00:00	1,306.42	93.00		1,373.87
2021-01-03 14:00:00	1,331.67	157.00		1,496.29
2021-01-03 15:00:00	1,326.21	67.00		1,305.86
2021-01-03 16:00:00	1,337.14	49.00		1,305.86
2021-01-03 17:00:00	1,320.75	44.00		1,469.09
2021-01-03 18:00:00	1,305.06	58.00		1,577.91
2021-01-03 19:00:00	1,307.79	45.00		1,564.31
2021-01-03 20:00:00	1,311.20	70.00		1,482.69
2021-01-03 21:00:00	1,287.99	56.00		1,428.28
2021-01-03 22:00:00	1,276.39	190.00		1,917.98
2021-01-03 23:00:00	1,270.24	47.00		2,054.00
2021-01-04 00:00:00	1,267.51	35.00		2,122.02
2021-01-04 01:00:00	1,264.78	40.00		2,162.83
2021-01-04 02:00:00	1,258.64	36.00		2,339.66
2021-01-04 03:00:00	1,262.05	35.00		2,326.06
2021-01-04 04:00:00	1,255.23	36.00		2,366.87
2021-01-04 05:00:00	1,257.96	32.00		421.68
2021-01-04 06:00:00	1,276.39	34.00		0.00
2021-01-04 07:00:00	1,263.42	178.00		0.00
2021-01-04 08:00:00	1,307.79	58.00		1,292.25
2021-01-04 09:00:00	1,353.52	48.00		4,842.55
2021-01-04 10:00:00	1,469.55	81.00		2,693.33
2021-01-04 11:00:00	1,447.71	281.00		2,298.85
2021-01-04 12:00:00	1,441.57	127.00		2,217.24
2021-01-04 13:00:00	1,438.84	131.00		2,149.22
2021-01-04 14:00:00	1,405.39	265.00		2,094.81
2021-01-04 15:00:00	1,396.52	112.00		1,931.58
2021-01-04 16:00:00	1,371.95	109.00		2,040.40
2021-01-04 17:00:00	1,347.37	65.00		1,958.79
2021-01-04 18:00:00	1,309.83	203.00		2,026.80
2021-01-04 19:00:00	1,310.52	43.00		2,094.81
2021-01-04 20:00:00	1,296.18	78.00		2,135.62
2021-01-04 21:00:00	1,289.36	28.00		2,190.03
2021-01-04 22:00:00	1,272.29	66.00		2,190.03
2021-01-04 23:00:00	1,270.93	59.00		2,244.44
2021-01-05 00:00:00	1,247.04	179.00		2,190.03
2021-01-05 01:00:00	1,229.29	30.00		2,353.26
2021-01-05 02:00:00	1,247.04	142.00		2,353.26
2021-01-05 03:00:00	1,243.62	144.00		2,448.48
2021-01-05 04:00:00	1,245.67	12.00		2,638.92
2021-01-05 05:00:00	1,251.82	146.00		2,530.10
2021-01-05 06:00:00	1,257.96	50.00		2,502.89
2021-01-05 07:00:00	1,283.21	37.00		2,638.92
2021-01-05 08:00:00	1,305.06	52.00		2,679.73
2021-01-05 09:00:00	1,386.28	27.00		2,489.29
2021-01-05 10:00:00	1,479.79	234.00		2,258.05
2021-01-05 11:00:00	1,447.03	158.00		2,013.20
2021-01-05 12:00:00	1,440.20	249.00		2,244.44
2021-01-05 13:00:00	1,452.49	277.00		1,632.32
2021-01-05 14:00:00	1,468.19	131.00		1,591.51
2021-01-05 15:00:00	1,460.68	252.00		2,693.33
2021-01-05 16:00:00	1,458.63	122.00		2,122.02
2021-01-05 17:00:00	1,439.52	109.00		2,149.22
2021-01-05 18:00:00	1,401.30	125.00		1,945.18
2021-01-05 19:00:00	1,383.55	178.00		2,190.03
2021-01-05 20:00:00	1,365.80	118.00		1,958.79
2021-01-05 21:00:00	1,352.83	77.00		2,122.02
2021-01-05 22:00:00	1,357.61	64.00		2,258.05
2021-01-05 23:00:00	1,354.20	62.00		2,271.65
2021-01-06 00:00:00	1,354.20	212.00		2,666.13
2021-01-06 01:00:00	1,341.91	61.00		2,611.71
2021-01-06 02:00:00	1,330.31	59.00		2,679.73
2021-01-06 03:00:00	1,350.79	57.00		2,951.78
2021-01-06 04:00:00	1,345.33	61.00		2,924.58
2021-01-06 05:00:00	1,326.90	217.00		2,870.17
2021-01-06 06:00:00	1,352.15	58.00		2,965.38
2021-01-06 07:00:00	1,363.76	69.00		3,128.62
2021-01-06 08:00:00	1,357.61	56.00		2,883.77
2021-01-06 09:00:00	1,421.09	124.00		2,298.85
2021-01-06 10:00:00	1,455.22	246.00		1,958.79
2021-01-06 11:00:00	1,463.41	136.00		1,441.88
2021-01-06 12:00:00	1,481.16	143.00		1,278.65
2021-01-06 13:00:00	1,436.79	307.00		1,237.84
2021-01-06 14:00:00	1,434.06	171.00		1,101.82
2021-01-06 15:00:00	1,426.55	69.00		1,101.82
2021-01-06 16:00:00	1,417.68	267.00		1,061.01
2021-01-06 17:00:00	1,365.12	61.00		1,047.41
2021-01-06 18:00:00	1,349.42	86.00		1,115.42
2021-01-06 19:00:00	1,347.37	34.00		1,210.64
2021-01-06 20:00:00	1,333.72	196.00		1,265.05
2021-01-06 21:00:00	1,331.67	39.00		-13,601,389.26
2021-01-06 22:00:00	1,318.02	93.00		1,999.59
2021-01-06 23:00:00	1,310.52	27.00		1,509.90
2021-01-07 00:00:00	1,318.71	126.00		1,496.29
2021-01-07 01:00:00	1,318.71	105.00		1,469.09
2021-01-07 02:00:00	1,305.06	43.00		1,469.09
2021-01-07 03:00:00	1,303.01	113.00		1,591.51
2021-01-07 04:00:00	1,302.32	114.00		1,577.91
2021-01-07 05:00:00	1,298.91	35.00		1,428.28
2021-01-07 06:00:00	1,322.12	25.00		1,550.71
2021-01-07 07:00:00	1,340.55	94.00		1,360.27
2021-01-07 08:00:00	1,337.14	233.00		1,618.72
2021-01-07 09:00:00	1,393.79	34.00		1,469.09
2021-01-07 10:00:00	1,460.00	61.00		1,265.05
2021-01-07 11:00:00	1,469.55	270.00		1,319.46
2021-01-07 12:00:00	1,510.51	148.00		1,577.91
2021-01-07 13:00:00	1,482.52	168.00		1,333.06
2021-01-07 14:00:00	1,490.03	313.00		1,441.88
2021-01-07 15:00:00	1,480.47	212.00		1,360.27
2021-01-07 16:00:00	1,451.81	111.00		1,319.46
2021-01-07 17:00:00	1,432.69	133.00		1,333.06
2021-01-07 18:00:00	1,424.50	200.00		1,373.87
2021-01-07 19:00:00	1,404.71	74.00		1,849.96
2021-01-07 20:00:00	1,394.47	84.00		1,700.34
2021-01-07 21:00:00	1,387.64	238.00		1,509.90
2021-01-07 22:00:00	1,363.76	55.00		1,577.91
2021-01-07 23:00:00	1,356.93	74.00		1,346.67
2021-01-08 00:00:00	1,356.25	83.00		1,387.47
2021-01-08 01:00:00	1,360.34	174.00		1,414.68
2021-01-08 02:00:00	1,350.10	162.00		1,428.28
2021-01-08 03:00:00	1,350.79	166.00		1,401.08
2021-01-08 04:00:00	1,347.37	43.00		1,686.73
2021-01-08 05:00:00	1,353.52	197.00		1,523.50
2021-01-08 06:00:00	1,381.50	49.00		1,632.32
2021-01-08 07:00:00	1,380.14	53.00		1,659.53
2021-01-08 08:00:00	1,399.93	112.00		2,067.61
2021-01-08 09:00:00	1,438.15	184.00		1,972.39
2021-01-08 10:00:00	1,466.14	92.00		1,537.10
2021-01-08 11:00:00	1,480.47	257.00		1,373.87
2021-01-08 12:00:00	1,528.25	220.00		2,013.20
2021-01-08 13:00:00	1,492.76	327.00		1,931.58
2021-01-08 14:00:00	1,470.92	527.00		2,067.61
2021-01-08 15:00:00	1,442.93	101.00		1,877.17
2021-01-08 16:00:00	1,438.84	82.00		1,931.58
2021-01-08 17:00:00	1,407.44	253.00		2,067.61
2021-01-08 18:00:00	1,384.23	87.00		1,999.59
2021-01-08 19:00:00	1,352.83	63.00		2,149.22
2021-01-08 20:00:00	1,340.55	52.00		2,366.87
2021-01-08 21:00:00	1,346.69	195.00		2,203.63
2021-01-08 22:00:00	1,323.48	44.00		2,489.29
2021-01-08 23:00:00	1,333.72	37.00		2,366.87
2021-01-09 00:00:00	1,332.36	91.00		2,611.71
2021-01-09 01:00:00	1,311.88	179.00		2,666.13
2021-01-09 02:00:00	1,290.04	44.00		2,530.10
2021-01-09 03:00:00	1,292.77	35.00		2,625.32
2021-01-09 04:00:00	1,296.86	26.00		2,734.14
2021-01-09 05:00:00	1,305.74	194.00		2,734.14
2021-01-09 06:00:00	1,323.48	25.00		2,992.59
2021-01-09 07:00:00	1,337.14	33.00		2,802.15
2021-01-09 08:00:00	1,343.28	26.00		2,842.96
2021-01-09 09:00:00	1,346.69	189.00		2,829.36
2021-01-09 10:00:00	1,352.15	32.00		2,992.59
2021-01-09 11:00:00	1,360.34	39.00		2,910.97
2021-01-09 12:00:00	1,373.31	58.00		2,652.52
2021-01-09 13:00:00	1,352.83	344.00		2,638.92
2021-01-09 14:00:00	1,369.90	83.00		2,638.92
2021-01-09 15:00:00	1,379.45	213.00		2,489.29
2021-01-09 16:00:00	1,356.93	55.00		2,774.95
2021-01-09 17:00:00	1,330.99	37.00		2,380.47
2021-01-09 18:00:00	1,318.71	226.00		2,584.51
2021-01-09 19:00:00	1,311.88	41.00		2,625.32
2021-01-09 20:00:00	1,309.83	31.00		2,856.56
2021-01-09 21:00:00	1,303.69	145.00		2,802.15
2021-01-09 22:00:00	1,296.18	78.00		3,019.80
2021-01-09 23:00:00	1,296.18	34.00		3,060.60
2021-01-10 00:00:00	1,289.36	24.00		3,169.42
2021-01-10 01:00:00	1,290.04	30.00		3,319.05
2021-01-10 02:00:00	1,323.48	181.00		3,387.07
2021-01-10 03:00:00	1,339.18	29.00		3,373.47
2021-01-10 04:00:00	1,346.69	24.00		3,468.68
2021-01-10 05:00:00	1,365.12	27.00		3,509.49
2021-01-10 06:00:00	1,378.09	186.00		3,482.29
2021-01-10 07:00:00	1,385.60	23.00		3,563.90
2021-01-10 08:00:00	1,382.18	32.00		3,618.31
2021-01-10 09:00:00	1,339.18	18.00		3,563.90
2021-01-10 10:00:00	1,307.10	189.00		3,264.64
2021-01-10 11:00:00	1,369.22	23.00		2,829.36
2021-01-10 12:00:00	1,384.91	50.00		2,706.93
2021-01-10 13:00:00	1,378.77	155.00		2,611.71
2021-01-10 14:00:00	1,354.88	127.00		938.59
2021-01-10 15:00:00	1,336.45	107.00		503.30
2021-01-10 16:00:00	1,329.63	213.00		489.70
2021-01-10 17:00:00	1,311.88	60.00		448.89
2021-01-10 18:00:00	1,324.17	33.00		489.70
2021-01-10 19:00:00	1,301.64	32.00		462.49
2021-01-10 20:00:00	1,308.47	200.00		489.70
2021-01-10 21:00:00	1,298.23	22.00		489.70
2021-01-10 22:00:00	1,273.66	21.00		489.70
2021-01-10 23:00:00	1,289.36	29.00		462.49
2021-01-11 00:00:00	1,275.71	178.00		462.49
2021-01-11 01:00:00	1,279.12	24.00		476.09
2021-01-11 02:00:00	1,260.01	23.00		448.89
2021-01-11 03:00:00	1,264.10	20.00		476.09
2021-01-11 04:00:00	1,265.47	59.00		435.29
2021-01-11 05:00:00	1,258.64	128.00		489.70
2021-01-11 06:00:00	1,278.44	24.00		462.49
2021-01-11 07:00:00	1,305.74	24.00		476.09
2021-01-11 08:00:00	1,354.20	35.00		476.09
2021-01-11 09:00:00	1,393.11	214.00		462.49
2021-01-11 10:00:00	1,447.03	74.00		476.09
2021-01-11 11:00:00	1,460.00	142.00		503.30
2021-01-11 12:00:00	1,507.78	289.00		516.90
2021-01-11 13:00:00	1,489.35	227.00		462.49
2021-01-11 14:00:00	1,477.74	135.00		802.56
2021-01-11 15:00:00	1,444.98	291.00		3,155.82
2021-01-11 16:00:00	1,418.36	130.00		3,251.04
2021-01-11 17:00:00	1,395.84	102.00		2,217.24
2021-01-11 18:00:00	1,333.72	232.00		2,081.21
2021-01-11 19:00:00	1,318.02	70.00		1,945.18
2021-01-11 20:00:00	1,303.69	67.00		2,135.62
2021-01-11 21:00:00	1,271.61	270.00		1,985.99
2021-01-11 22:00:00	1,150.11	62.00		1,917.98
2021-01-11 23:00:00	1,212.91	58.00		1,999.59
2021-01-12 00:00:00	1,210.18	55.00		1,958.79
2021-01-12 01:00:00	1,212.91	55.00		2,081.21
2021-01-12 02:00:00	1,206.77	169.00		1,890.77
2021-01-12 03:00:00	1,208.81	164.00		2,244.44
2021-01-12 04:00:00	1,208.13	38.00		1,904.38
2021-01-12 05:00:00	1,213.59	48.00		1,985.99
2021-01-12 06:00:00	1,224.51	50.00		1,863.57
2021-01-12 07:00:00	1,249.09	55.00		1,781.95
2021-01-12 08:00:00	1,397.88	54.00		1,741.14
2021-01-12 09:00:00	1,442.25	76.00		1,605.12
2021-01-12 10:00:00	1,468.87	122.00		1,373.87
2021-01-12 11:00:00	1,492.08	140.00		1,713.94
2021-01-12 12:00:00	1,502.32	178.00		1,836.36
2021-01-12 13:00:00	1,478.43	573.00		1,523.50
2021-01-12 14:00:00	1,503.00	202.00		1,686.73
2021-01-12 15:00:00	1,464.77	171.00		1,754.75
2021-01-12 16:00:00	1,416.31	120.00		1,795.55
2021-01-12 17:00:00	1,393.11	182.00		1,931.58
2021-01-12 18:00:00	1,342.60	374.00		2,054.00
2021-01-12 19:00:00	1,330.31	108.00		2,203.63
2021-01-12 20:00:00	1,302.32	68.00		2,298.85
2021-01-12 21:00:00	1,287.31	55.00		2,122.02
2021-01-12 22:00:00	1,274.34	70.00		2,135.62
2021-01-12 23:00:00	1,285.26	50.00		2,366.87
2021-01-13 00:00:00	1,294.13	68.00		2,176.43
2021-01-13 01:00:00	1,280.48	348.00		2,244.44
2021-01-13 02:00:00	1,277.07	49.00		2,530.10
2021-01-13 03:00:00	1,281.85	57.00		2,448.48
2021-01-13 04:00:00	1,275.71	45.00		2,652.52
2021-01-13 05:00:00	1,285.26	44.00		2,761.34
2021-01-13 06:00:00	1,303.01	45.00		2,679.73
2021-01-13 07:00:00	1,307.10	42.00		2,570.91
2021-01-13 08:00:00	1,362.39	53.00		2,530.10
2021-01-13 09:00:00	1,458.63	410.00		2,693.33
2021-01-13 10:00:00	1,508.46	137.00		2,298.85
2021-01-13 11:00:00	1,511.19	181.00		2,516.50
2021-01-13 12:00:00	1,519.38	237.00		2,326.06
2021-01-13 13:00:00	1,528.25	528.00		2,366.87
2021-01-13 14:00:00	1,503.00	136.00		2,380.47
2021-01-13 15:00:00	1,508.46	192.00		2,434.88
2021-01-13 16:00:00	1,460.68	165.00		2,258.05
2021-01-13 17:00:00	1,415.63	279.00		2,366.87
2021-01-13 18:00:00	1,378.09	346.00		2,543.70
2021-01-13 19:00:00	1,354.88	48.00		2,502.89
2021-01-13 20:00:00	1,344.64	96.00		2,434.88
2021-01-13 21:00:00	1,324.17	71.00		2,162.83
2021-01-13 22:00:00	1,300.28	97.00		2,326.06
2021-01-13 23:00:00	1,298.91	63.00		2,502.89
2021-01-14 00:00:00	1,303.69	166.00		2,530.10
2021-01-14 01:00:00	1,293.45	256.00		2,720.54
2021-01-14 02:00:00	1,288.67	35.00		2,720.54
2021-01-14 03:00:00	1,290.04	36.00		2,693.33
2021-01-14 04:00:00	1,283.90	34.00		2,761.34
2021-01-14 05:00:00	1,293.45	29.00		2,706.93
2021-01-14 06:00:00	1,322.80	35.00		2,720.54
2021-01-14 07:00:00	1,334.41	27.00		2,638.92
2021-01-14 08:00:00	1,363.07	283.00		3,183.03
2021-01-14 09:00:00	1,455.90	143.00		3,047.00
2021-01-14 10:00:00	1,490.03	158.00		2,910.97
2021-01-14 11:00:00	1,462.04	108.00		2,638.92
2021-01-14 12:00:00	1,506.41	183.00		2,570.91
2021-01-14 13:00:00	1,498.22	160.00		2,421.28
2021-01-14 14:00:00	1,550.09	150.00		2,353.26
2021-01-14 15:00:00	1,496.85	213.00		2,421.28
2021-01-14 16:00:00	1,487.30	539.00		2,285.25
2021-01-14 17:00:00	1,415.63	228.00		2,203.63
2021-01-14 18:00:00	1,371.26	107.00		2,611.71
2021-01-14 19:00:00	1,346.01	63.00		2,434.88
2021-01-14 20:00:00	1,341.91	62.00		2,598.11
2021-01-14 21:00:00	1,311.20	58.00		2,734.14
2021-01-14 22:00:00	1,290.04	93.00		2,693.33
2021-01-14 23:00:00	1,279.80	96.00		2,693.33
2021-01-15 00:00:00	1,290.04	67.00		2,774.95
2021-01-15 01:00:00	1,281.85	55.00		2,829.36
2021-01-15 02:00:00	1,270.93	515.00		3,210.23
2021-01-15 03:00:00	1,280.48	236.00		3,387.07
2021-01-15 04:00:00	1,277.07	60.00		3,210.23
2021-01-15 05:00:00	1,280.48	44.00		3,223.84
2021-01-15 06:00:00	1,324.17	35.00		3,142.22
2021-01-15 07:00:00	1,321.44	44.00		3,196.63
2021-01-15 08:00:00	1,348.74	147.00		3,319.05
2021-01-15 09:00:00	1,425.87	69.00		3,019.80
2021-01-15 10:00:00	1,452.49	116.00		2,693.33
2021-01-15 11:00:00	1,471.60	138.00		2,353.26
2021-01-15 12:00:00	1,462.04	435.00		2,353.26
2021-01-15 13:00:00	1,486.62	161.00		2,462.09
2021-01-15 14:00:00	1,468.19	127.00		1,999.59
2021-01-15 15:00:00	1,462.73	122.00		1,849.96
2021-01-15 16:00:00	1,449.76	81.00		1,822.76
2021-01-15 17:00:00	1,407.44	105.00		1,931.58
2021-01-15 18:00:00	1,383.55	88.00		1,958.79
2021-01-15 19:00:00	1,355.56	75.00		2,067.61
2021-01-15 20:00:00	1,354.20	87.00		2,380.47
2021-01-15 21:00:00	1,352.15	242.00		2,244.44
2021-01-15 22:00:00	1,332.36	228.00		2,652.52
2021-01-15 23:00:00	1,326.21	67.00		2,598.11
2021-01-16 00:00:00	1,315.98	65.00		2,883.77
2021-01-16 01:00:00	1,318.02	55.00		3,074.21
2021-01-16 02:00:00	1,326.21	55.00		3,033.40
2021-01-16 03:00:00	1,316.66	53.00		3,074.21
2021-01-16 04:00:00	1,324.17	58.00		3,115.01
2021-01-16 05:00:00	1,312.56	53.00		3,373.47
2021-01-16 06:00:00	1,352.83	53.00		3,047.00
2021-01-16 07:00:00	1,334.41	52.00		3,237.44
2021-01-16 08:00:00	1,359.66	143.00		3,237.44
2021-01-16 09:00:00	1,350.79	268.00		3,183.03
2021-01-16 10:00:00	1,358.98	58.00		3,087.81
2021-01-16 11:00:00	1,364.44	57.00		3,183.03
2021-01-16 12:00:00	1,380.82	58.00		3,060.60
2021-01-16 13:00:00	1,384.91	84.00		3,196.63
2021-01-16 14:00:00	1,390.38	134.00		3,060.60
2021-01-16 15:00:00	1,396.52	417.00		3,128.62
2021-01-16 16:00:00	1,378.77	97.00		2,978.99
2021-01-16 17:00:00	1,373.99	140.00		2,951.78
2021-01-16 18:00:00	1,360.34	75.00		2,883.77
2021-01-16 19:00:00	1,371.95	49.00		3,115.01
2021-01-16 20:00:00	1,351.47	50.00		3,128.62
2021-01-16 21:00:00	1,349.42	109.00		3,087.81
2021-01-16 22:00:00	1,322.80	292.00		3,305.45
2021-01-16 23:00:00	1,324.85	47.00		3,223.84
2021-01-17 00:00:00	1,314.61	33.00		3,305.45
2021-01-17 01:00:00	1,309.15	41.00		3,427.88
2021-01-17 02:00:00	1,320.75	41.00		3,455.08
2021-01-17 03:00:00	1,311.88	44.00		3,563.90
2021-01-17 04:00:00	1,315.98	52.00		3,509.49
2021-01-17 05:00:00	1,336.45	30.00		3,618.31
2021-01-17 06:00:00	1,352.15	36.00		3,849.56
2021-01-17 07:00:00	1,352.15	29.00		3,740.74
2021-01-17 08:00:00	1,365.80	39.00		3,727.13
2021-01-17 09:00:00	1,366.49	239.00		3,618.31
2021-01-17 10:00:00	1,369.22	156.00		3,332.66
2021-01-17 11:00:00	1,376.04	34.00		3,101.41
2021-01-17 12:00:00	1,387.64	45.00		3,101.41
2021-01-17 13:00:00	1,369.90	54.00		2,856.56
2021-01-17 14:00:00	1,368.53	43.00		3,087.81
2021-01-17 15:00:00	1,372.63	37.00		3,101.41
2021-01-17 16:00:00	1,357.61	60.00		2,951.78
2021-01-17 17:00:00	1,352.15	41.00		2,897.37
2021-01-17 18:00:00	1,353.52	52.00		3,047.00
2021-01-17 19:00:00	1,346.69	33.00		3,006.19
2021-01-17 20:00:00	1,340.55	315.00		3,033.40
2021-01-17 21:00:00	1,343.28	73.00		3,033.40
2021-01-17 22:00:00	1,326.21	44.00		3,142.22
2021-01-17 23:00:00	1,320.07	32.00		3,251.04
2021-01-18 00:00:00	1,301.64	42.00		3,115.01
2021-01-18 01:00:00	1,311.20	32.00		3,223.84
2021-01-18 02:00:00	1,310.52	36.00		3,169.42
2021-01-18 03:00:00	1,310.52	39.00		3,155.82
2021-01-18 04:00:00	1,302.32	35.00		3,237.44
2021-01-18 05:00:00	1,306.42	33.00		3,210.23
2021-01-18 06:00:00	1,336.45	28.00		3,142.22
2021-01-18 07:00:00	1,360.34	164.00		2,938.18
2021-01-18 08:00:00	1,370.58	209.00		3,495.89
2021-01-18 09:00:00	1,399.25	52.00		3,400.67
2021-01-18 10:00:00	1,456.58	67.00		2,924.58
2021-01-18 11:00:00	1,507.78	182.00		2,734.14
2021-01-18 12:00:00	1,470.23	146.00		2,679.73
2021-01-18 13:00:00	1,449.76	209.00		2,788.55
2021-01-18 14:00:00	1,442.93	267.00		2,666.13
2021-01-18 15:00:00	1,426.55	81.00		2,734.14
2021-01-18 16:00:00	1,412.90	63.00		2,870.17
2021-01-18 17:00:00	1,401.30	64.00		2,774.95
2021-01-18 18:00:00	1,358.98	52.00		2,788.55
2021-01-18 19:00:00	1,360.34	48.00		2,720.54
2021-01-18 20:00:00	1,369.22	65.00		2,870.17
2021-01-18 21:00:00	1,366.49	225.00		3,019.80
2021-01-18 22:00:00	1,322.80	189.00		3,019.80
2021-01-18 23:00:00	1,313.93	58.00		3,006.19
2021-01-19 00:00:00	1,318.02	54.00		3,251.04
2021-01-19 01:00:00	1,302.32	55.00		3,482.29
2021-01-19 02:00:00	1,303.69	173.00		3,346.26
2021-01-19 03:00:00	1,314.61	178.00		3,455.08
2021-01-19 04:00:00	1,312.56	36.00		3,400.67
2021-01-19 05:00:00	1,336.45	50.00		3,509.49
2021-01-19 06:00:00	1,363.07	50.00		3,659.12
2021-01-19 07:00:00	1,377.41	44.00		3,618.31
2021-01-19 08:00:00	1,408.12	132.00		3,659.12
2021-01-19 09:00:00	1,457.95	338.00		3,441.48
2021-01-19 10:00:00	1,552.82	113.00		3,006.19
2021-01-19 11:00:00	1,527.57	245.00		2,788.55
2021-01-19 12:00:00	1,543.95	207.00		2,625.32
2021-01-19 13:00:00	1,570.57	186.00		2,543.70
2021-01-19 14:00:00	1,546.68	676.00		2,666.13
2021-01-19 15:00:00	1,542.59	215.00		2,584.51
2021-01-19 16:00:00	1,496.85	126.00		2,530.10
2021-01-19 17:00:00	1,436.79	120.00		2,679.73
2021-01-19 18:00:00	1,395.84	85.00		2,856.56
2021-01-19 19:00:00	1,398.57	67.00		2,747.74
2021-01-19 20:00:00	1,400.61	206.00		2,829.36
2021-01-19 21:00:00	1,364.44	381.00		3,006.19
2021-01-19 22:00:00	1,341.23	46.00		2,870.17
2021-01-19 23:00:00	1,336.45	82.00		3,074.21
2021-01-20 00:00:00	1,330.31	45.00		3,060.60
2021-01-20 01:00:00	1,326.21	44.00		2,910.97
2021-01-20 02:00:00	1,313.93	32.00		3,223.84
2021-01-20 03:00:00	1,324.85	38.00		3,291.85
2021-01-20 04:00:00	1,321.44	39.00		3,101.41
2021-01-20 05:00:00	1,338.50	36.00		3,264.64
2021-01-20 06:00:00	1,337.82	28.00		3,183.03
2021-01-20 07:00:00	1,378.09	44.00		2,978.99
2021-01-20 08:00:00	1,397.88	347.00		2,951.78
2021-01-20 09:00:00	1,460.68	94.00		2,611.71
2021-01-20 10:00:00	1,494.12	133.00		2,462.09
2021-01-20 11:00:00	1,557.60	147.00		2,094.81
2021-01-20 12:00:00	1,534.40	157.00		2,434.88
2021-01-20 13:00:00	1,537.13	132.00		2,108.42
2021-01-20 14:00:00	1,536.44	196.00		2,230.84
2021-01-20 15:00:00	1,494.12	494.00		2,244.44
2021-01-20 16:00:00	1,480.47	115.00		2,162.83
2021-01-20 17:00:00	1,438.84	148.00		2,176.43
2021-01-20 18:00:00	1,391.74	94.00		2,353.26
2021-01-20 19:00:00	1,367.17	70.00		2,230.84
2021-01-20 20:00:00	1,358.29	78.00		2,679.73
2021-01-20 21:00:00	1,356.25	55.00		2,407.67
2021-01-20 22:00:00	1,339.87	62.00		2,584.51
2021-01-20 23:00:00	1,331.67	57.00		2,462.09
2021-01-21 00:00:00	1,341.23	57.00		2,598.11
2021-01-21 01:00:00	1,337.14	339.00		2,693.33
2021-01-21 02:00:00	1,335.77	52.00		2,706.93
