Timestamp	Electric	Water	Chilled Water	Irrigation
2021-01-01 00:00:00	206.13	0.00	48.01	0.00
2021-01-01 01:00:00	183.95	0.00	36.01	0.00
2021-01-01 02:00:00	189.41	0.30	48.01	0.00
2021-01-01 03:00:00	191.12	2.80	48.01	0.00
2021-01-01 04:00:00	189.41	0.00	60.01	0.00
2021-01-01 05:00:00	178.83	0.00	48.01	0.00
2021-01-01 06:00:00	343.33	0.00	960.19	0.00
2021-01-01 07:00:00	459.36	0.40	768.15	0.00
2021-01-01 08:00:00	475.06	0.00	816.16	0.00
2021-01-01 09:00:00	496.90	0.00	912.18	0.00
2021-01-01 10:00:00	511.58	0.00	996.19	0.00
2021-01-01 11:00:00	519.77	0.00	1,032.20	0.00
2021-01-01 12:00:00	520.11	0.00	1,044.20	0.00
2021-01-01 13:00:00	524.89	0.00	960.19	0.00
2021-01-01 14:00:00	530.69	1.20	1,044.20	0.00
2021-01-01 15:00:00	536.83	0.00	1,044.20	0.00
2021-01-01 16:00:00	534.44	0.00	1,044.20	0.00
2021-01-01 17:00:00	549.12	0.00	984.19	0.00
2021-01-01 18:00:00	548.10	0.00	936.18	0.00
2021-01-01 19:00:00	542.98	0.00	900.17	0.00
2021-01-01 20:00:00	536.83	0.50	852.16	0.00
2021-01-01 21:00:00	532.40	0.00	840.16	7.00
2021-01-01 22:00:00	273.02	0.00	108.02	3,996.60
2021-01-01 23:00:00	183.95	0.40	36.01	2,959.00
2021-01-02 00:00:00	200.33	0.00	36.01	3,537.30
2021-01-02 01:00:00	187.36	0.00	36.01	4,386.00
2021-01-02 02:00:00	187.02	0.00	48.01	698.90
2021-01-02 03:00:00	195.89	0.00	48.01	440.80
2021-01-02 04:00:00	207.16	0.30	48.01	441.80
2021-01-02 05:00:00	187.02	0.00	36.01	431.10
2021-01-02 06:00:00	308.86	0.00	1,044.20	0.00
2021-01-02 07:00:00	402.37	0.80	876.17	0.00
2021-01-02 08:00:00	454.59	0.00	864.17	0.00
2021-01-02 09:00:00	463.12	0.00	912.18	0.00
2021-01-02 10:00:00	471.65	0.00	972.19	0.00
2021-01-02 11:00:00	481.55	0.00	984.19	0.00
2021-01-02 12:00:00	482.23	0.00	1,020.20	0.00
2021-01-02 13:00:00	489.05	0.00	1,032.20	0.00
2021-01-02 14:00:00	493.83	0.00	1,044.20	0.00
2021-01-02 15:00:00	512.60	0.00	1,068.21	0.00
2021-01-02 16:00:00	512.60	0.30	996.19	0.00
2021-01-02 17:00:00	523.86	0.00	936.18	0.00
2021-01-02 18:00:00	516.02	3.90	876.17	0.00
2021-01-02 19:00:00	513.63	0.00	888.17	0.00
2021-01-02 20:00:00	514.65	0.00	876.17	0.00
2021-01-02 21:00:00	502.36	0.00	852.16	0.00
2021-01-02 22:00:00	280.87	0.20	60.01	0.00
2021-01-02 23:00:00	193.16	0.00	36.01	0.00
2021-01-03 00:00:00	178.49	0.00	36.01	0.00
2021-01-03 01:00:00	175.08	0.00	48.01	0.00
2021-01-03 02:00:00	173.03	0.00	48.01	0.00
2021-01-03 03:00:00	179.17	0.00	48.01	0.00
2021-01-03 04:00:00	181.90	0.00	36.01	0.00
2021-01-03 05:00:00	172.01	0.00	36.01	0.00
2021-01-03 06:00:00	289.06	0.00	1,020.20	0.00
2021-01-03 07:00:00	355.27	0.00	756.15	0.00
2021-01-03 08:00:00	418.75	0.00	768.15	0.00
2021-01-03 09:00:00	460.05	0.00	720.14	0.00
2021-01-03 10:00:00	476.09	0.00	768.15	0.00
2021-01-03 11:00:00	542.98	0.00	588.11	0.00
2021-01-03 12:00:00	558.33	0.00	612.12	0.00
2021-01-03 13:00:00	527.62	0.00	636.12	0.00
2021-01-03 14:00:00	518.06	0.00	636.12	0.00
2021-01-03 15:00:00	521.48	0.00	636.12	0.00
2021-01-03 16:00:00	533.42	0.00	612.12	0.00
2021-01-03 17:00:00	543.32	0.00	540.10	0.00
2021-01-03 18:00:00	549.46	0.00	552.11	0.00
2021-01-03 19:00:00	532.74	0.00	552.11	0.00
2021-01-03 20:00:00	552.87	0.00	552.11	0.00
2021-01-03 21:00:00	557.31	0.00	504.10	0.00
2021-01-03 22:00:00	269.27	0.00	60.01	0.00
2021-01-03 23:00:00	182.24	0.00	24.00	0.00
2021-01-04 00:00:00	199.99	2.80	36.01	0.00
2021-01-04 01:00:00	191.46	29.70	48.01	0.00
2021-01-04 02:00:00	197.94	2.60	36.01	0.00
2021-01-04 03:00:00	193.51	22.30	48.01	0.00
2021-01-04 04:00:00	198.28	3.20	48.01	0.00
2021-01-04 05:00:00	200.67	25.10	36.01	0.00
2021-01-04 06:00:00	448.78	1.20	288.06	0.00
2021-01-04 07:00:00	579.15	1.10	132.03	0.00
2021-01-04 08:00:00	545.02	0.30	108.02	0.00
2021-01-04 09:00:00	518.06	9.40	132.03	0.00
2021-01-04 10:00:00	510.56	12.20	204.04	0.00
2021-01-04 11:00:00	502.36	21.50	276.05	0.00
2021-01-04 12:00:00	540.25	17.10	468.09	0.00
2021-01-04 13:00:00	550.83	17.10	528.10	0.00
2021-01-04 14:00:00	602.36	14.70	588.11	0.00
2021-01-04 15:00:00	606.80	16.00	540.10	0.00
2021-01-04 16:00:00	611.57	13.00	540.10	0.00
2021-01-04 17:00:00	594.51	14.00	468.09	0.00
2021-01-04 18:00:00	603.38	16.60	396.08	0.00
2021-01-04 19:00:00	596.56	9.50	216.04	0.00
2021-01-04 20:00:00	553.90	10.90	204.04	0.00
2021-01-04 21:00:00	548.78	5.20	168.03	11.90
2021-01-04 22:00:00	284.97	2.40	36.01	3,892.90
2021-01-04 23:00:00	187.70	7.20	36.01	2,919.20
2021-01-05 00:00:00	203.06	22.50	48.01	3,631.20
2021-01-05 01:00:00	196.92	5.80	36.01	4,380.60
2021-01-05 02:00:00	179.51	6.50	48.01	598.40
2021-01-05 03:00:00	203.74	9.60	36.01	383.30
2021-01-05 04:00:00	190.09	2.70	36.01	385.60
2021-01-05 05:00:00	190.78	12.20	48.01	375.40
2021-01-05 06:00:00	489.40	0.00	264.05	0.00
2021-01-05 07:00:00	638.54	1.10	120.02	0.00
2021-01-05 08:00:00	624.20	8.80	96.02	0.00
2021-01-05 09:00:00	578.81	6.70	144.03	0.00
2021-01-05 10:00:00	528.30	15.60	180.03	0.00
2021-01-05 11:00:00	533.76	17.50	468.09	0.00
2021-01-05 12:00:00	557.99	5.10	552.11	0.00
2021-01-05 13:00:00	590.07	22.80	600.12	0.00
2021-01-05 14:00:00	612.26	8.00	624.12	0.00
2021-01-05 15:00:00	597.58	28.70	576.11	0.00
2021-01-05 16:00:00	595.19	14.80	552.11	0.00
2021-01-05 17:00:00	599.29	16.30	552.11	0.00
2021-01-05 18:00:00	577.45	8.90	480.09	0.00
2021-01-05 19:00:00	603.38	9.80	468.09	0.00
2021-01-05 20:00:00	590.76	0.80	360.07	0.00
2021-01-05 21:00:00	532.06	5.50	180.03	0.00
2021-01-05 22:00:00	286.68	2.10	48.01	0.00
2021-01-05 23:00:00	201.70	0.70	48.01	0.00
2021-01-06 00:00:00	216.03	8.10	36.01	0.00
2021-01-06 01:00:00	204.43	40.40	48.01	0.00
2021-01-06 02:00:00	196.58	28.00	36.01	0.00
2021-01-06 03:00:00	211.59	17.70	48.01	0.00
2021-01-06 04:00:00	202.38	6.60	48.01	0.00
2021-01-06 05:00:00	200.33	0.00	36.01	0.00
2021-01-06 06:00:00	485.30	0.00	252.05	0.00
2021-01-06 07:00:00	634.10	3.90	120.02	0.00
2021-01-06 08:00:00	623.86	3.40	96.02	0.00
2021-01-06 09:00:00	597.92	19.30	144.03	0.00
2021-01-06 10:00:00	569.26	21.60	216.04	0.00
2021-01-06 11:00:00	541.27	40.30	348.07	0.00
2021-01-06 12:00:00	583.93	28.40	504.10	0.00
2021-01-06 13:00:00	627.27	35.20	540.10	0.00
2021-01-06 14:00:00	621.47	30.90	504.10	0.00
2021-01-06 15:00:00	580.86	16.10	552.11	0.00
2021-01-06 16:00:00	579.49	11.30	528.10	0.00
2021-01-06 17:00:00	585.98	7.90	480.09	0.00
2021-01-06 18:00:00	597.92	10.90	408.08	0.00
2021-01-06 19:00:00	596.22	5.90	240.05	0.00
2021-01-06 20:00:00	537.17	6.10	204.04	0.00
2021-01-06 21:00:00	528.98	22.00	180.03	0.00
2021-01-06 22:00:00	307.83	8.00	72.01	0.00
2021-01-06 23:00:00	194.87	2.20	36.01	0.00
2021-01-07 00:00:00	211.93	5.40	36.01	0.00
2021-01-07 01:00:00	203.40	34.20	36.01	0.00
2021-01-07 02:00:00	185.66	41.00	36.01	0.00
2021-01-07 03:00:00	206.13	15.90	48.01	0.00
2021-01-07 04:00:00	204.43	16.00	36.01	0.00
2021-01-07 05:00:00	203.06	19.20	48.01	0.00
2021-01-07 06:00:00	468.92	27.70	396.08	0.00
2021-01-07 07:00:00	589.39	34.40	216.04	0.00
2021-01-07 08:00:00	583.59	24.10	228.04	0.00
2021-01-07 09:00:00	568.23	55.40	288.06	0.00
2021-01-07 10:00:00	553.90	66.50	504.10	0.00
2021-01-07 11:00:00	561.06	40.70	540.10	0.00
2021-01-07 12:00:00	546.05	44.70	612.12	0.00
2021-01-07 13:00:00	564.82	46.30	552.11	0.00
2021-01-07 14:00:00	574.37	46.50	588.11	0.00
2021-01-07 15:00:00	557.31	14.40	588.11	0.00
2021-01-07 16:00:00	560.72	10.90	576.11	0.00
2021-01-07 17:00:00	564.14	19.70	552.11	0.00
2021-01-07 18:00:00	576.42	9.40	528.10	0.00
2021-01-07 19:00:00	591.78	11.90	528.10	0.00
2021-01-07 20:00:00	596.22	16.90	528.10	0.00
2021-01-07 21:00:00	611.23	14.70	552.11	0.00
2021-01-07 22:00:00	374.38	0.00	168.03	0.00
2021-01-07 23:00:00	290.77	2.20	156.03	0.00
2021-01-08 00:00:00	242.65	3.80	36.01	0.00
2021-01-08 01:00:00	201.36	32.20	24.00	0.00
2021-01-08 02:00:00	201.70	3.40	36.01	0.00
2021-01-08 03:00:00	211.59	15.80	48.01	0.00
2021-01-08 04:00:00	204.09	8.10	48.01	0.00
2021-01-08 05:00:00	201.01	3.00	36.01	0.00
2021-01-08 06:00:00	458.00	11.50	552.11	0.00
2021-01-08 07:00:00	549.46	0.20	324.06	0.00
2021-01-08 08:00:00	529.67	6.00	312.06	0.00
2021-01-08 09:00:00	500.66	12.70	444.09	0.00
2021-01-08 10:00:00	525.23	27.30	528.10	0.00
2021-01-08 11:00:00	536.49	36.80	492.10	0.00
2021-01-08 12:00:00	558.68	12.10	528.10	0.00
2021-01-08 13:00:00	575.40	27.90	516.10	0.00
2021-01-08 14:00:00	577.79	13.80	528.10	0.00
2021-01-08 15:00:00	582.91	8.00	528.10	0.00
2021-01-08 16:00:00	583.25	12.30	456.09	0.00
2021-01-08 17:00:00	570.62	11.90	288.06	0.00
2021-01-08 18:00:00	497.25	5.00	192.04	0.00
2021-01-08 19:00:00	520.11	15.40	192.04	0.00
2021-01-08 20:00:00	524.21	23.10	180.03	0.00
2021-01-08 21:00:00	510.90	1.20	180.03	0.00
2021-01-08 22:00:00	286.33	7.50	60.01	0.00
2021-01-08 23:00:00	201.01	3.20	36.01	0.00
2021-01-09 00:00:00	223.20	0.00	48.01	0.00
2021-01-09 01:00:00	198.63	2.10	36.01	0.00
2021-01-09 02:00:00	190.78	0.00	36.01	0.00
2021-01-09 03:00:00	183.95	0.00	36.01	0.00
2021-01-09 04:00:00	199.31	0.00	48.01	0.00
2021-01-09 05:00:00	184.97	0.00	36.01	0.00
2021-01-09 06:00:00	454.24	0.00	312.06	0.00
2021-01-09 07:00:00	618.40	0.20	108.02	0.00
2021-01-09 08:00:00	592.46	0.00	96.02	0.00
2021-01-09 09:00:00	583.59	0.00	72.01	0.00
2021-01-09 10:00:00	542.29	0.00	84.02	0.00
2021-01-09 11:00:00	535.47	0.00	120.02	0.00
2021-01-09 12:00:00	510.56	0.00	168.03	0.00
2021-01-09 13:00:00	470.28	1.00	204.04	0.00
2021-01-09 14:00:00	492.81	0.00	252.05	0.00
2021-01-09 15:00:00	527.28	0.00	300.06	0.00
2021-01-09 16:00:00	541.95	0.00	276.05	0.00
2021-01-09 17:00:00	546.73	0.00	216.04	0.00
2021-01-09 18:00:00	530.35	0.00	144.03	0.00
2021-01-09 19:00:00	535.13	0.00	108.02	0.00
2021-01-09 20:00:00	550.14	0.00	96.02	0.00
2021-01-09 21:00:00	584.95	0.00	108.02	0.00
2021-01-09 22:00:00	298.96	2.60	48.01	0.00
2021-01-09 23:00:00	182.93	0.00	36.01	0.00
2021-01-10 00:00:00	174.74	0.00	36.01	0.00
2021-01-10 01:00:00	175.08	0.00	48.01	0.00
2021-01-10 02:00:00	184.97	4.60	36.01	0.00
2021-01-10 03:00:00	182.24	0.00	48.01	0.00
2021-01-10 04:00:00	171.32	0.00	36.01	0.00
2021-01-10 05:00:00	172.01	0.00	36.01	0.00
2021-01-10 06:00:00	517.72	0.00	204.04	0.00
2021-01-10 07:00:00	717.71	0.00	84.02	0.00
2021-01-10 08:00:00	731.02	0.00	96.02	0.00
2021-01-10 09:00:00	645.70	0.00	108.02	0.00
2021-01-10 10:00:00	585.30	0.00	144.03	0.00
2021-01-10 11:00:00	579.49	0.00	180.03	0.00
2021-01-10 12:00:00	548.10	0.00	252.05	0.00
2021-01-10 13:00:00	540.25	0.00	360.07	0.00
2021-01-10 14:00:00	534.10	0.00	372.07	0.00
2021-01-10 15:00:00	523.86	0.00	396.08	0.00
2021-01-10 16:00:00	540.93	0.00	348.07	0.00
2021-01-10 17:00:00	545.02	0.00	300.06	0.00
2021-01-10 18:00:00	526.94	0.00	192.04	0.00
2021-01-10 19:00:00	500.32	0.00	156.03	0.00
2021-01-10 20:00:00	531.71	0.00	156.03	0.00
2021-01-10 21:00:00	526.94	0.30	168.03	0.00
2021-01-10 22:00:00	269.95	0.00	48.01	0.00
2021-01-10 23:00:00	189.75	0.00	36.01	0.00
2021-01-11 00:00:00	227.98	11.40	36.01	0.00
2021-01-11 01:00:00	210.91	21.30	36.01	0.00
2021-01-11 02:00:00	214.67	23.30	48.01	0.00
2021-01-11 03:00:00	204.43	17.40	36.01	0.00
2021-01-11 04:00:00	209.89	1.50	36.01	0.00
2021-01-11 05:00:00	211.93	2.80	36.01	0.00
2021-01-11 06:00:00	513.97	3.80	348.07	0.00
2021-01-11 07:00:00	671.98	25.90	180.03	0.00
2021-01-11 08:00:00	712.59	9.60	288.06	0.00
2021-01-11 09:00:00	722.15	33.60	324.06	0.00
2021-01-11 10:00:00	690.07	30.10	564.11	0.00
2021-01-11 11:00:00	657.31	45.60	252.05	0.00
2021-01-11 12:00:00	651.16	40.00	0.00	0.00
2021-01-11 13:00:00	597.58	50.00	564.11	0.00
2021-01-11 14:00:00	570.62	40.50	540.10	0.00
2021-01-11 15:00:00	568.23	45.50	516.10	0.00
2021-01-11 16:00:00	573.35	18.40	492.10	0.00
2021-01-11 17:00:00	607.82	33.90	600.12	0.00
2021-01-11 18:00:00	615.33	34.70	552.11	0.00
2021-01-11 19:00:00	657.31	13.00	516.10	0.00
2021-01-11 20:00:00	697.24	31.50	504.10	0.00
2021-01-11 21:00:00	679.15	17.10	492.10	28.50
2021-01-11 22:00:00	330.70	9.20	48.01	3,979.10
2021-01-11 23:00:00	201.70	0.30	24.00	2,957.10
2021-01-12 00:00:00	208.86	7.10	36.01	3,692.40
2021-01-12 01:00:00	197.26	27.50	36.01	4,410.60
2021-01-12 02:00:00	211.93	29.20	36.01	615.90
2021-01-12 03:00:00	203.74	13.90	48.01	381.60
2021-01-12 04:00:00	199.99	4.20	48.01	384.90
2021-01-12 05:00:00	206.47	0.00	36.01	372.90
2021-01-12 06:00:00	514.65	17.40	720.14	0.00
2021-01-12 07:00:00	655.94	12.20	528.10	0.00
2021-01-12 08:00:00	680.51	2.40	504.10	0.00
2021-01-12 09:00:00	663.11	47.90	528.10	0.00
2021-01-12 10:00:00	589.05	31.00	408.08	0.00
2021-01-12 11:00:00	597.24	47.90	420.08	0.00
2021-01-12 12:00:00	595.88	32.80	408.08	0.00
2021-01-12 13:00:00	581.20	26.80	420.08	0.00
2021-01-12 14:00:00	585.64	42.60	384.07	0.00
2021-01-12 15:00:00	591.10	49.50	432.08	0.00
2021-01-12 16:00:00	573.01	19.70	420.08	0.00
2021-01-12 17:00:00	621.81	33.60	456.09	0.00
2021-01-12 18:00:00	659.35	22.40	432.08	0.00
2021-01-12 19:00:00	701.67	7.90	420.08	0.00
2021-01-12 20:00:00	683.93	19.00	228.04	0.00
2021-01-12 21:00:00	590.41	14.10	240.05	0.00
2021-01-12 22:00:00	301.35	26.60	60.01	0.00
2021-01-12 23:00:00	208.18	7.40	36.01	0.00
2021-01-13 00:00:00	222.17	8.00	36.01	0.00
2021-01-13 01:00:00	217.40	23.20	36.01	0.00
2021-01-13 02:00:00	211.59	36.00	36.01	0.00
2021-01-13 03:00:00	204.43	6.80	36.01	0.00
2021-01-13 04:00:00	205.11	4.00	48.01	0.00
2021-01-13 05:00:00	191.80	0.00	48.01	0.00
2021-01-13 06:00:00	525.57	0.00	372.07	0.00
2021-01-13 07:00:00	706.11	0.00	204.04	0.00
2021-01-13 08:00:00	689.04	2.70	168.03	0.00
2021-01-13 09:00:00	642.29	31.00	192.04	0.00
2021-01-13 10:00:00	571.99	48.80	252.05	0.00
2021-01-13 11:00:00	544.68	35.30	324.06	0.00
2021-01-13 12:00:00	576.08	25.50	264.05	0.00
2021-01-13 13:00:00	574.72	31.60	300.06	0.00
2021-01-13 14:00:00	583.59	26.90	288.06	0.00
2021-01-13 15:00:00	568.23	36.80	252.05	0.00
2021-01-13 16:00:00	568.57	22.80	192.04	0.00
2021-01-13 17:00:00	580.52	20.40	168.03	0.00
2021-01-13 18:00:00	588.37	29.80	168.03	0.00
2021-01-13 19:00:00	623.52	15.60	216.04	0.00
2021-01-13 20:00:00	623.52	33.90	228.04	0.00
2021-01-13 21:00:00	602.36	14.50	192.04	0.00
2021-01-13 22:00:00	340.60	17.30	60.01	0.00
2021-01-13 23:00:00	202.38	0.00	48.01	0.00
2021-01-14 00:00:00	227.63	18.10	36.01	0.00
2021-01-14 01:00:00	224.22	36.90	36.01	0.00
2021-01-14 02:00:00	224.22	5.70	36.01	0.00
2021-01-14 03:00:00	213.64	8.80	36.01	0.00
2021-01-14 04:00:00	212.96	15.40	36.01	0.00
2021-01-14 05:00:00	210.23	11.00	36.01	0.00
2021-01-14 06:00:00	579.15	13.20	360.07	0.00
2021-01-14 07:00:00	783.24	7.10	132.03	0.00
2021-01-14 08:00:00	738.87	7.50	96.02	0.00
2021-01-14 09:00:00	684.95	35.90	132.03	0.00
2021-01-14 10:00:00	628.98	27.80	204.04	0.00
2021-01-14 11:00:00	586.32	50.80	288.06	0.00
2021-01-14 12:00:00	590.07	28.10	468.09	0.00
2021-01-14 13:00:00	608.16	41.20	552.11	0.00
2021-01-14 14:00:00	659.69	45.20	588.11	0.00
2021-01-14 15:00:00	651.16	26.60	564.11	0.00
2021-01-14 16:00:00	646.73	20.10	540.10	0.00
2021-01-14 17:00:00	641.95	30.70	456.09	0.00
2021-01-14 18:00:00	687.68	13.80	396.08	0.00
2021-01-14 19:00:00	684.27	23.70	216.04	0.00
2021-01-14 20:00:00	631.71	21.40	168.03	0.00
2021-01-14 21:00:00	635.12	10.70	156.03	0.00
2021-01-14 22:00:00	369.61	25.10	84.02	0.00
2021-01-14 23:00:00	270.98	27.70	84.02	0.00
2021-01-15 00:00:00	229.00	4.40	48.01	0.00
2021-01-15 01:00:00	202.72	20.90	36.01	0.00
2021-01-15 02:00:00	213.98	2.70	36.01	0.00
2021-01-15 03:00:00	207.16	16.40	36.01	0.00
2021-01-15 04:00:00	201.70	19.20	36.01	0.00
2021-01-15 05:00:00	193.16	9.00	36.01	0.00
2021-01-15 06:00:00	548.10	0.00	288.06	0.00
2021-01-15 07:00:00	764.47	7.80	96.02	0.00
2021-01-15 08:00:00	711.23	12.60	108.02	0.00
2021-01-15 09:00:00	647.75	20.60	216.04	0.00
2021-01-15 10:00:00	624.20	22.30	288.06	0.00
2021-01-15 11:00:00	622.15	33.70	480.09	0.00
2021-01-15 12:00:00	624.54	16.70	588.11	0.00
2021-01-15 13:00:00	634.44	34.40	684.13	0.00
2021-01-15 14:00:00	632.05	31.10	708.14	0.00
2021-01-15 15:00:00	635.46	14.60	768.15	0.00
2021-01-15 16:00:00	633.76	17.20	744.14	0.00
2021-01-15 17:00:00	631.37	23.00	708.14	0.00
2021-01-15 18:00:00	645.36	15.80	660.13	0.00
2021-01-15 19:00:00	658.33	18.80	648.13	0.00
2021-01-15 20:00:00	657.99	18.80	456.09	0.00
2021-01-15 21:00:00	600.99	9.10	300.06	39.00
2021-01-15 22:00:00	311.25	7.90	36.01	4,157.50
2021-01-15 23:00:00	206.13	1.00	36.01	3,054.90
2021-01-16 00:00:00	218.42	2.30	48.01	3,770.90
2021-01-16 01:00:00	194.19	0.00	36.01	4,367.90
2021-01-16 02:00:00	186.00	0.00	36.01	657.30
2021-01-16 03:00:00	195.55	0.00	36.01	511.30
2021-01-16 04:00:00	207.50	0.30	48.01	523.70
2021-01-16 05:00:00	188.39	0.00	36.01	359.60
2021-01-16 06:00:00	467.55	0.00	336.06	0.00
2021-01-16 07:00:00	644.34	1.00	96.02	0.00
2021-01-16 08:00:00	630.69	0.00	84.02	0.00
2021-01-16 09:00:00	595.53	0.00	108.02	0.00
2021-01-16 10:00:00	567.55	0.00	168.03	0.00
2021-01-16 11:00:00	568.23	0.00	264.05	0.00
2021-01-16 12:00:00	551.51	0.00	336.06	0.00
2021-01-16 13:00:00	550.48	1.00	348.07	0.00
2021-01-16 14:00:00	565.84	0.00	360.07	0.00
2021-01-16 15:00:00	557.65	0.00	384.07	0.00
2021-01-16 16:00:00	568.23	1.80	444.09	0.00
2021-01-16 17:00:00	584.95	0.00	372.07	0.00
2021-01-16 18:00:00	562.43	0.00	228.04	0.00
2021-01-16 19:00:00	575.74	2.30	192.04	0.00
2021-01-16 20:00:00	563.11	0.00	156.03	0.00
2021-01-16 21:00:00	590.76	0.00	144.03	0.00
2021-01-16 22:00:00	301.01	0.20	36.01	0.00
2021-01-16 23:00:00	185.32	0.00	24.00	0.00
2021-01-17 00:00:00	184.97	0.20	36.01	0.00
2021-01-17 01:00:00	180.88	0.00	48.01	0.00
2021-01-17 02:00:00	176.78	0.30	36.01	0.00
2021-01-17 03:00:00	179.17	0.00	36.01	0.00
2021-01-17 04:00:00	169.27	0.00	36.01	0.00
2021-01-17 05:00:00	168.25	0.00	36.01	0.00
2021-01-17 06:00:00	493.83	0.00	252.05	0.00
2021-01-17 07:00:00	709.86	0.00	96.02	0.00
2021-01-17 08:00:00	703.72	0.00	96.02	0.00
2021-01-17 09:00:00	641.27	0.00	96.02	0.00
2021-01-17 10:00:00	574.37	0.00	168.03	0.00
2021-01-17 11:00:00	587.34	0.00	192.04	0.00
2021-01-17 12:00:00	557.65	0.00	204.04	0.00
2021-01-17 13:00:00	503.73	5.60	300.06	0.00
2021-01-17 14:00:00	494.17	0.00	300.06	0.00
2021-01-17 15:00:00	494.86	0.00	276.05	0.00
2021-01-17 16:00:00	512.60	1.70	252.05	0.00
2021-01-17 17:00:00	511.92	0.00	192.04	0.00
2021-01-17 18:00:00	501.34	0.00	192.04	0.00
2021-01-17 19:00:00	484.96	0.00	192.04	0.00
2021-01-17 20:00:00	499.63	0.00	180.03	0.00
2021-01-17 21:00:00	505.09	0.00	180.03	0.00
2021-01-17 22:00:00	264.83	0.00	48.01	0.00
2021-01-17 23:00:00	171.66	0.00	36.01	0.00
2021-01-18 00:00:00	191.46	0.50	36.01	0.00
2021-01-18 01:00:00	177.81	0.00	48.01	0.00
2021-01-18 02:00:00	179.51	0.00	36.01	0.00
2021-01-18 03:00:00	183.61	0.00	48.01	0.00
2021-01-18 04:00:00	171.32	0.00	36.01	0.00
2021-01-18 05:00:00	170.98	0.00	36.01	0.00
2021-01-18 06:00:00	534.79	0.00	156.03	0.00
2021-01-18 07:00:00	727.95	0.00		0.00
2021-01-18 08:00:00	680.51	0.00		0.00
2021-01-18 09:00:00	629.32	0.00		0.00
2021-01-18 10:00:00	557.31	0.00		0.00
2021-01-18 11:00:00	541.61	0.90		0.00
2021-01-18 12:00:00	524.21	0.00	216.04	0.00
2021-01-18 13:00:00	570.96	0.00	336.06	0.00
2021-01-18 14:00:00	630.00	0.00		0.00
2021-01-18 15:00:00	650.48	0.00		0.00
2021-01-18 16:00:00	623.18	0.00		0.00
2021-01-18 17:00:00	617.38	0.00		0.00
2021-01-18 18:00:00	639.56	1.10		0.00
2021-01-18 19:00:00	662.08	0.00		0.00
2021-01-18 20:00:00	621.47	0.00		0.00
2021-01-18 21:00:00	605.77	0.00		48.60
2021-01-18 22:00:00	280.19	0.00	36.01	4,351.20
2021-01-18 23:00:00	167.23	0.00	48.01	3,247.50
2021-01-19 00:00:00	208.86	0.00	48.01	4,032.40
2021-01-19 01:00:00	201.70	24.00	36.01	4,551.10
2021-01-19 02:00:00	203.74	9.10	36.01	913.60
2021-01-19 03:00:00	198.97	17.90	36.01	699.80
2021-01-19 04:00:00	193.51	2.60	36.01	685.50
2021-01-19 05:00:00	182.58	48.60	36.01	649.50
2021-01-19 06:00:00	555.26	1.30	0.00	0.00
2021-01-19 07:00:00	775.39	2.60		0.00
2021-01-19 08:00:00	746.38	1.70		0.00
2021-01-19 09:00:00	681.88	40.00		0.00
2021-01-19 10:00:00	652.53	18.50	0.00	0.00
2021-01-19 11:00:00	623.18	25.30		0.00
2021-01-19 12:00:00	629.32	46.80	120.02	0.00
2021-01-19 13:00:00	644.00	45.10	612.12	0.00
2021-01-19 14:00:00	645.02	38.60		0.00
2021-01-19 15:00:00	617.72	47.40		0.00
2021-01-19 16:00:00	611.92	34.60		0.00
2021-01-19 17:00:00	618.06	28.70		0.00
2021-01-19 18:00:00	646.73	12.50		0.00
2021-01-19 19:00:00	642.63	21.90		0.00
2021-01-19 20:00:00	600.65	17.60		0.00
2021-01-19 21:00:00	556.29	24.20		0.00
2021-01-19 22:00:00	296.23	20.10	36.01	0.00
2021-01-19 23:00:00	206.47	24.40	36.01	0.00
2021-01-20 00:00:00	207.50	19.20	36.01	0.00
2021-01-20 01:00:00	195.89	11.70	48.01	0.00
2021-01-20 02:00:00	201.70	2.80	48.01	0.00
2021-01-20 03:00:00	203.40	25.00	24.00	0.00
2021-01-20 04:00:00	216.03	1.20	36.01	0.00
2021-01-20 05:00:00	209.20	30.60	36.01	0.00
2021-01-20 06:00:00	501.34	0.00	276.05	0.00
2021-01-20 07:00:00	659.01	3.00	132.03	0.00
2021-01-20 08:00:00	645.02	0.00	156.03	0.00
2021-01-20 09:00:00	636.15	8.10	276.05	0.00
2021-01-20 10:00:00	615.33	31.90	480.09	0.00
2021-01-20 11:00:00	607.82	33.60	576.11	0.00
2021-01-20 12:00:00	611.57	32.20	600.12	0.00
2021-01-20 13:00:00	618.74	37.30	648.13	0.00
2021-01-20 14:00:00	622.84	36.00	720.14	0.00
2021-01-20 15:00:00	628.30	43.70	708.14	0.00
2021-01-20 16:00:00	619.76	29.00	624.12	0.00
2021-01-20 17:00:00	606.80	20.80	576.11	0.00
2021-01-20 18:00:00	641.95	8.30	516.10	0.00
2021-01-20 19:00:00	666.52	19.00	456.09	0.00
2021-01-20 20:00:00	659.69	31.90	420.08	0.00
2021-01-20 21:00:00	666.18	36.00	336.06	0.00
2021-01-20 22:00:00	357.32	6.30	72.01	0.00
2021-01-20 23:00:00	204.09	2.30	48.01	0.00
2021-01-21 00:00:00	210.23	20.50	36.01	0.00
2021-01-21 01:00:00	192.82	17.60	36.01	0.00
2021-01-21 02:00:00	195.21	2.60	48.01	0.00
